102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	27	—	O	148	149
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	28	but	O	150	153
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	29	is	O	154	156
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	30	blocked	O	157	164
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	31	by	O	165	167
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	32	earth	O	168	173
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	33	’s	O	173	175
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	34	upper	O	176	181
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	35	atmosphere	O	182	192
102	533149ba-55ae-4a45-a6fd-6ac34a6f5f31	36	.	O	192	193
102	dca04a01-fa45-4373-8757-1a5433aae331	1	The	O	-1	2
102	dca04a01-fa45-4373-8757-1a5433aae331	2	ultraviolet	O	3	14
102	dca04a01-fa45-4373-8757-1a5433aae331	3	light	O	15	20
102	dca04a01-fa45-4373-8757-1a5433aae331	4	system	O	21	27
102	dca04a01-fa45-4373-8757-1a5433aae331	5	,	O	27	28
102	dca04a01-fa45-4373-8757-1a5433aae331	6	which	O	29	34
102	dca04a01-fa45-4373-8757-1a5433aae331	7	has	O	35	38
102	dca04a01-fa45-4373-8757-1a5433aae331	8	not	O	39	42
102	dca04a01-fa45-4373-8757-1a5433aae331	9	yet	O	43	46
102	dca04a01-fa45-4373-8757-1a5433aae331	10	been	O	47	51
102	dca04a01-fa45-4373-8757-1a5433aae331	11	sold	O	52	56
102	dca04a01-fa45-4373-8757-1a5433aae331	12	commercially	O	57	69
102	dca04a01-fa45-4373-8757-1a5433aae331	13	,	O	69	70
102	dca04a01-fa45-4373-8757-1a5433aae331	14	has	O	71	74
102	dca04a01-fa45-4373-8757-1a5433aae331	15	a	O	75	76
102	dca04a01-fa45-4373-8757-1a5433aae331	16	98	B-PERCENT	77	79
102	dca04a01-fa45-4373-8757-1a5433aae331	17	percent	E-PERCENT	80	87
102	dca04a01-fa45-4373-8757-1a5433aae331	18	kill	O	88	92
102	dca04a01-fa45-4373-8757-1a5433aae331	19	-	O	92	93
102	dca04a01-fa45-4373-8757-1a5433aae331	20	rate	O	93	97
102	dca04a01-fa45-4373-8757-1a5433aae331	21	,	O	97	98
102	dca04a01-fa45-4373-8757-1a5433aae331	22	a	O	99	100
102	dca04a01-fa45-4373-8757-1a5433aae331	23	Northwell	S-ORG	101	110
102	dca04a01-fa45-4373-8757-1a5433aae331	24	analysis	O	111	119
102	dca04a01-fa45-4373-8757-1a5433aae331	25	of	O	120	122
102	dca04a01-fa45-4373-8757-1a5433aae331	26	the	O	123	126
102	dca04a01-fa45-4373-8757-1a5433aae331	27	UV	O	127	129
102	dca04a01-fa45-4373-8757-1a5433aae331	28	device	O	130	136
102	dca04a01-fa45-4373-8757-1a5433aae331	29	has	O	137	140
102	dca04a01-fa45-4373-8757-1a5433aae331	30	shown	O	141	146
102	dca04a01-fa45-4373-8757-1a5433aae331	31	.	O	146	147
102	85f73045-4907-4232-b982-f7de953e4e7c	1	“	O	-1	0
102	92b43b78-5e0b-4fbb-920d-1698f287e630	1	The	O	-1	2
102	92b43b78-5e0b-4fbb-920d-1698f287e630	2	ultraviolet	O	3	14
102	92b43b78-5e0b-4fbb-920d-1698f287e630	3	light	O	15	20
102	92b43b78-5e0b-4fbb-920d-1698f287e630	4	with	O	21	25
102	92b43b78-5e0b-4fbb-920d-1698f287e630	5	its	O	26	29
102	92b43b78-5e0b-4fbb-920d-1698f287e630	6	current	O	30	37
102	92b43b78-5e0b-4fbb-920d-1698f287e630	7	intensity	O	38	47
102	92b43b78-5e0b-4fbb-920d-1698f287e630	8	is	O	48	50
102	92b43b78-5e0b-4fbb-920d-1698f287e630	9	able	O	51	55
102	92b43b78-5e0b-4fbb-920d-1698f287e630	10	to	O	56	58
102	92b43b78-5e0b-4fbb-920d-1698f287e630	11	disinfect	O	59	68
102	92b43b78-5e0b-4fbb-920d-1698f287e630	12	the	O	69	72
102	92b43b78-5e0b-4fbb-920d-1698f287e630	13	environment	O	73	84
102	92b43b78-5e0b-4fbb-920d-1698f287e630	14	within	O	85	91
102	92b43b78-5e0b-4fbb-920d-1698f287e630	15	90	B-TIME	92	94
102	92b43b78-5e0b-4fbb-920d-1698f287e630	16	seconds	E-TIME	95	102
102	92b43b78-5e0b-4fbb-920d-1698f287e630	17	,	O	102	103
102	92b43b78-5e0b-4fbb-920d-1698f287e630	18	”	O	103	104
102	92b43b78-5e0b-4fbb-920d-1698f287e630	19	said	O	105	109
102	92b43b78-5e0b-4fbb-920d-1698f287e630	20	Donna	B-PERSON	110	115
102	92b43b78-5e0b-4fbb-920d-1698f287e630	21	Armellino	E-PERSON	116	125
102	92b43b78-5e0b-4fbb-920d-1698f287e630	22	,	O	125	126
102	92b43b78-5e0b-4fbb-920d-1698f287e630	23	vice	O	127	131
102	92b43b78-5e0b-4fbb-920d-1698f287e630	24	president	O	132	141
102	92b43b78-5e0b-4fbb-920d-1698f287e630	25	for	O	142	145
102	92b43b78-5e0b-4fbb-920d-1698f287e630	26	infection	O	146	155
102	92b43b78-5e0b-4fbb-920d-1698f287e630	27	prevention	O	156	166
102	92b43b78-5e0b-4fbb-920d-1698f287e630	28	for	O	167	170
102	92b43b78-5e0b-4fbb-920d-1698f287e630	29	the	O	171	174
102	92b43b78-5e0b-4fbb-920d-1698f287e630	30	health	O	175	181
102	92b43b78-5e0b-4fbb-920d-1698f287e630	31	system	O	182	188
102	92b43b78-5e0b-4fbb-920d-1698f287e630	32	.	O	188	189
102	434110bc-5a1b-4c78-b132-99bc84b7f273	1	She	O	0	3
102	434110bc-5a1b-4c78-b132-99bc84b7f273	2	said	O	4	8
102	434110bc-5a1b-4c78-b132-99bc84b7f273	3	Northwell	S-ORG	9	18
102	434110bc-5a1b-4c78-b132-99bc84b7f273	4	will	O	19	23
102	434110bc-5a1b-4c78-b132-99bc84b7f273	5	deploy	O	24	30
102	434110bc-5a1b-4c78-b132-99bc84b7f273	6	the	O	31	34
102	434110bc-5a1b-4c78-b132-99bc84b7f273	7	device	O	35	41
102	434110bc-5a1b-4c78-b132-99bc84b7f273	8	in	O	42	44
102	434110bc-5a1b-4c78-b132-99bc84b7f273	9	its	O	45	48
102	434110bc-5a1b-4c78-b132-99bc84b7f273	10	operating	O	49	58
102	434110bc-5a1b-4c78-b132-99bc84b7f273	11	rooms	O	59	64
102	434110bc-5a1b-4c78-b132-99bc84b7f273	12	this	B-DATE	65	69
102	434110bc-5a1b-4c78-b132-99bc84b7f273	13	year	E-DATE	70	74
102	434110bc-5a1b-4c78-b132-99bc84b7f273	14	as	O	75	77
102	434110bc-5a1b-4c78-b132-99bc84b7f273	15	a	O	78	79
102	434110bc-5a1b-4c78-b132-99bc84b7f273	16	new	O	80	83
102	434110bc-5a1b-4c78-b132-99bc84b7f273	17	method	O	84	90
102	434110bc-5a1b-4c78-b132-99bc84b7f273	18	of	O	91	93
102	434110bc-5a1b-4c78-b132-99bc84b7f273	19	sterilizing	O	94	105
102	434110bc-5a1b-4c78-b132-99bc84b7f273	20	everything	O	106	116
102	434110bc-5a1b-4c78-b132-99bc84b7f273	21	from	O	117	121
102	434110bc-5a1b-4c78-b132-99bc84b7f273	22	surgical	O	122	130
102	434110bc-5a1b-4c78-b132-99bc84b7f273	23	tables	O	131	137
102	434110bc-5a1b-4c78-b132-99bc84b7f273	24	and	O	138	141
102	434110bc-5a1b-4c78-b132-99bc84b7f273	25	operating	O	142	151
102	434110bc-5a1b-4c78-b132-99bc84b7f273	26	room	O	152	156
102	434110bc-5a1b-4c78-b132-99bc84b7f273	27	equipment	O	157	166
102	434110bc-5a1b-4c78-b132-99bc84b7f273	28	to	O	167	169
102	434110bc-5a1b-4c78-b132-99bc84b7f273	29	complex	O	170	177
102	434110bc-5a1b-4c78-b132-99bc84b7f273	30	tools	O	178	183
102	434110bc-5a1b-4c78-b132-99bc84b7f273	31	such	O	184	188
102	434110bc-5a1b-4c78-b132-99bc84b7f273	32	as	O	189	191
102	434110bc-5a1b-4c78-b132-99bc84b7f273	33	the	O	192	195
102	434110bc-5a1b-4c78-b132-99bc84b7f273	34	da	B-ORG	196	198
102	434110bc-5a1b-4c78-b132-99bc84b7f273	35	Vinci	E-ORG	199	204
102	434110bc-5a1b-4c78-b132-99bc84b7f273	36	surgical	O	205	213
102	434110bc-5a1b-4c78-b132-99bc84b7f273	37	robot	O	214	219
102	434110bc-5a1b-4c78-b132-99bc84b7f273	38	.	O	219	220
102	db52774a-6050-46cc-a830-e3f5de64be7a	1	She	O	-1	2
102	db52774a-6050-46cc-a830-e3f5de64be7a	2	expects	O	3	10
102	db52774a-6050-46cc-a830-e3f5de64be7a	3	the	O	11	14
102	db52774a-6050-46cc-a830-e3f5de64be7a	4	technology	O	15	25
102	db52774a-6050-46cc-a830-e3f5de64be7a	5	to	O	26	28
102	db52774a-6050-46cc-a830-e3f5de64be7a	6	be	O	29	31
102	db52774a-6050-46cc-a830-e3f5de64be7a	7	used	O	32	36
102	db52774a-6050-46cc-a830-e3f5de64be7a	8	in	O	37	39
102	db52774a-6050-46cc-a830-e3f5de64be7a	9	other	O	40	45
102	db52774a-6050-46cc-a830-e3f5de64be7a	10	parts	O	46	51
102	db52774a-6050-46cc-a830-e3f5de64be7a	11	of	O	52	54
102	db52774a-6050-46cc-a830-e3f5de64be7a	12	Northwell	S-GPE	55	64
102	db52774a-6050-46cc-a830-e3f5de64be7a	13	`s	O	64	66
102	db52774a-6050-46cc-a830-e3f5de64be7a	14	system	O	67	73
102	db52774a-6050-46cc-a830-e3f5de64be7a	15	next	B-DATE	74	78
102	db52774a-6050-46cc-a830-e3f5de64be7a	16	year	E-DATE	79	83
102	db52774a-6050-46cc-a830-e3f5de64be7a	17	.	O	83	84
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	1	One	S-CARDINAL	0	3
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	2	aim	O	4	7
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	3	of	O	8	10
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	4	the	O	11	14
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	5	joint	O	15	20
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	6	venture	O	21	28
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	7	between	O	29	36
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	8	the	O	37	40
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	9	health	O	41	47
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	10	care	O	48	52
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	11	giant	O	53	58
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	12	and	O	59	62
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	13	PurpleSun	S-ORG	63	72
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	14	is	O	73	75
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	15	to	O	76	78
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	16	move	O	79	83
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	17	toward	O	84	90
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	18	a	O	91	92
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	19	greater	O	93	100
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	20	use	O	101	104
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	21	of	O	105	107
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	22	UV	O	108	110
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	23	light	O	111	116
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	24	because	O	117	124
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	25	of	O	125	127
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	26	its	O	128	131
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	27	potent	O	132	138
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	28	sterilization	O	139	152
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	29	capacity	O	153	161
102	360d89c8-2cb9-44d8-b305-b8f42d06df53	30	.	O	161	162
102	03883203-b29f-4eb3-b0af-aea1de6c7c06	1	Although	O	-1	7
102	03883203-b29f-4eb3-b0af-aea1de6c7c06	2	ultraviolet	O	8	19
102	d9224798-8ec7-41b4-aff1-4656929446a6	1	C	O	0	1
102	d9224798-8ec7-41b4-aff1-4656929446a6	2	radiation	O	2	11
102	d9224798-8ec7-41b4-aff1-4656929446a6	3	appears	O	12	19
102	d9224798-8ec7-41b4-aff1-4656929446a6	4	highly	O	20	26
102	d9224798-8ec7-41b4-aff1-4656929446a6	5	effective	O	27	36
102	d9224798-8ec7-41b4-aff1-4656929446a6	6	,	O	36	37
102	d9224798-8ec7-41b4-aff1-4656929446a6	7	Armellino	S-ORG	38	47
102	d9224798-8ec7-41b4-aff1-4656929446a6	8	underscored	O	48	59
102	d9224798-8ec7-41b4-aff1-4656929446a6	9	that	O	60	64
102	d9224798-8ec7-41b4-aff1-4656929446a6	10	the	O	65	68
102	d9224798-8ec7-41b4-aff1-4656929446a6	11	technology	O	69	79
102	d9224798-8ec7-41b4-aff1-4656929446a6	12	will	O	80	84
102	d9224798-8ec7-41b4-aff1-4656929446a6	13	not	O	85	88
102	d9224798-8ec7-41b4-aff1-4656929446a6	14	entirely	O	89	97
102	d9224798-8ec7-41b4-aff1-4656929446a6	15	replace	O	98	105
102	d9224798-8ec7-41b4-aff1-4656929446a6	16	manual	O	106	112
102	d9224798-8ec7-41b4-aff1-4656929446a6	17	disinfection	O	113	125
102	d9224798-8ec7-41b4-aff1-4656929446a6	18	with	O	126	130
102	d9224798-8ec7-41b4-aff1-4656929446a6	19	chemical	O	131	139
102	d9224798-8ec7-41b4-aff1-4656929446a6	20	compounds	O	140	149
102	d9224798-8ec7-41b4-aff1-4656929446a6	21	.	O	149	150
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	1	The	O	-1	2
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	2	device	O	3	9
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	3	arrives	O	10	17
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	4	as	O	18	20
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	5	the	O	21	24
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	6	health	O	25	31
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	7	care	O	32	36
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	8	industry	O	37	45
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	9	awaits	O	46	52
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	10	the	B-ORG	53	56
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	11	Centers	I-ORG	57	64
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	12	for	I-ORG	65	68
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	13	Disease	I-ORG	69	76
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	14	Control	I-ORG	77	84
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	15	and	I-ORG	85	88
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	16	Prevention	E-ORG	89	99
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	17	’s	O	99	101
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	18	updated	O	102	109
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	19	list	O	110	114
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	20	of	O	115	117
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	21	potentially	O	118	129
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	22	deadly	O	130	136
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	23	pathogens	O	137	146
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	24	,	O	146	147
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	25	which	O	148	153
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	26	is	O	154	156
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	27	expected	O	157	165
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	28	to	O	166	168
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	29	be	O	169	171
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	30	published	O	172	181
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	31	this	B-DATE	182	186
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	32	fall	E-DATE	187	191
102	d3baaa9c-cc7e-4000-912c-33b4bce56b48	33	.	O	191	192
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	1	Six	B-DATE	0	3
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	2	years	I-DATE	4	9
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	3	ago	E-DATE	10	13
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	4	,	O	13	14
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	5	the	O	15	18
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	6	CDC	S-ORG	19	22
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	7	released	O	23	31
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	8	its	O	32	35
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	9	first	S-ORDINAL	36	41
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	10	list	O	42	46
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	11	of	O	47	49
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	12	18	S-CARDINAL	50	52
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	13	rogue	O	53	58
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	14	pathogens	O	59	68
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	15	known	O	69	74
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	16	to	O	75	77
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	17	infiltrate	O	78	88
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	18	health	O	89	95
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	19	care	O	96	100
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	20	settings	O	101	109
102	5400c68b-46b5-4e65-93c2-443fef8cba6f	21	.	O	109	110
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	1	Two	B-DATE	-1	2
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	2	weeks	I-DATE	3	8
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	3	ago	E-DATE	9	12
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	4	,	O	12	13
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	5	the	B-ORG	14	17
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	6	World	I-ORG	18	23
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	7	Health	I-ORG	24	30
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	8	Organization	E-ORG	31	43
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	9	listed	O	44	50
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	10	drug	O	51	55
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	11	-	O	55	56
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	12	resistant	O	56	65
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	13	so	O	66	68
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	14	-	O	68	69
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	15	called	O	69	75
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	16	"	O	76	77
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	17	superbugs	O	77	86
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	18	"	O	86	87
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	19	as	O	88	90
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	20	one	S-CARDINAL	91	94
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	21	the	O	95	98
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	22	top	O	99	102
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	23	10	S-CARDINAL	103	105
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	24	global	O	106	112
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	25	health	O	113	119
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	26	threats	O	120	127
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	27	for	O	128	131
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	28	2019	S-DATE	132	136
102	27d2c7ed-b74a-4755-a95d-253943cdfc16	29	.	O	136	137
102	414fcb1f-3ec4-489a-8d71-ee01175df738	1	Drug	O	0	4
102	414fcb1f-3ec4-489a-8d71-ee01175df738	2	resistance	O	5	15
102	414fcb1f-3ec4-489a-8d71-ee01175df738	3	is	O	16	18
102	414fcb1f-3ec4-489a-8d71-ee01175df738	4	expected	O	19	27
102	414fcb1f-3ec4-489a-8d71-ee01175df738	5	to	O	28	30
102	414fcb1f-3ec4-489a-8d71-ee01175df738	6	be	O	31	33
102	414fcb1f-3ec4-489a-8d71-ee01175df738	7	the	O	34	37
102	414fcb1f-3ec4-489a-8d71-ee01175df738	8	leading	O	38	45
102	414fcb1f-3ec4-489a-8d71-ee01175df738	9	cause	O	46	51
102	414fcb1f-3ec4-489a-8d71-ee01175df738	10	of	O	52	54
102	414fcb1f-3ec4-489a-8d71-ee01175df738	11	death	O	55	60
102	414fcb1f-3ec4-489a-8d71-ee01175df738	12	by	O	61	63
102	414fcb1f-3ec4-489a-8d71-ee01175df738	13	2050	S-DATE	64	68
102	414fcb1f-3ec4-489a-8d71-ee01175df738	14	,	O	68	69
102	414fcb1f-3ec4-489a-8d71-ee01175df738	15	outstripping	O	70	82
102	414fcb1f-3ec4-489a-8d71-ee01175df738	16	heart	O	83	88
102	414fcb1f-3ec4-489a-8d71-ee01175df738	17	disease	O	89	96
102	414fcb1f-3ec4-489a-8d71-ee01175df738	18	and	O	97	100
102	414fcb1f-3ec4-489a-8d71-ee01175df738	19	cancer	O	101	107
102	414fcb1f-3ec4-489a-8d71-ee01175df738	20	unless	O	108	114
102	414fcb1f-3ec4-489a-8d71-ee01175df738	21	measures	O	115	123
102	414fcb1f-3ec4-489a-8d71-ee01175df738	22	are	O	124	127
102	414fcb1f-3ec4-489a-8d71-ee01175df738	23	taken	O	128	133
102	414fcb1f-3ec4-489a-8d71-ee01175df738	24	to	O	134	136
102	414fcb1f-3ec4-489a-8d71-ee01175df738	25	beat	O	137	141
102	414fcb1f-3ec4-489a-8d71-ee01175df738	26	back	O	142	146
102	414fcb1f-3ec4-489a-8d71-ee01175df738	27	the	O	147	150
102	414fcb1f-3ec4-489a-8d71-ee01175df738	28	bugs	O	151	155
102	414fcb1f-3ec4-489a-8d71-ee01175df738	29	.	O	155	156
102	fe1569f4-302a-424f-a9c0-75343a7a295f	1	Get	O	-1	2
102	fe1569f4-302a-424f-a9c0-75343a7a295f	2	the	O	3	6
102	fe1569f4-302a-424f-a9c0-75343a7a295f	3	Breaking	O	7	15
102	fe1569f4-302a-424f-a9c0-75343a7a295f	4	News	O	16	20
102	fe1569f4-302a-424f-a9c0-75343a7a295f	5	newsletter	O	21	31
102	fe1569f4-302a-424f-a9c0-75343a7a295f	6	!	O	31	32
102	0783905e-d7fa-40ec-8f80-cca231046d9e	1	Get	O	0	3
102	0783905e-d7fa-40ec-8f80-cca231046d9e	2	the	O	4	7
102	0783905e-d7fa-40ec-8f80-cca231046d9e	3	latest	O	8	14
102	0783905e-d7fa-40ec-8f80-cca231046d9e	4	breaking	O	15	23
102	0783905e-d7fa-40ec-8f80-cca231046d9e	5	news	O	24	28
102	0783905e-d7fa-40ec-8f80-cca231046d9e	6	as	O	29	31
102	0783905e-d7fa-40ec-8f80-cca231046d9e	7	it	O	32	34
102	0783905e-d7fa-40ec-8f80-cca231046d9e	8	happens	O	35	42
102	0783905e-d7fa-40ec-8f80-cca231046d9e	9	.	O	42	43
102	77056b3d-8d46-4ef8-9f5d-2b07007f5192	1	By	O	0	2
102	77056b3d-8d46-4ef8-9f5d-2b07007f5192	2	clicking	O	3	11
102	77056b3d-8d46-4ef8-9f5d-2b07007f5192	3	Sign	O	12	16
102	77056b3d-8d46-4ef8-9f5d-2b07007f5192	4	up	O	17	19
102	77056b3d-8d46-4ef8-9f5d-2b07007f5192	5	,	O	19	20
102	77056b3d-8d46-4ef8-9f5d-2b07007f5192	6	you	O	21	24
102	77056b3d-8d46-4ef8-9f5d-2b07007f5192	7	agree	O	25	30
102	77056b3d-8d46-4ef8-9f5d-2b07007f5192	8	to	O	31	33
102	77056b3d-8d46-4ef8-9f5d-2b07007f5192	9	our	O	34	37
102	77056b3d-8d46-4ef8-9f5d-2b07007f5192	10	privacy	O	38	45
102	77056b3d-8d46-4ef8-9f5d-2b07007f5192	11	policy	O	46	52
102	77056b3d-8d46-4ef8-9f5d-2b07007f5192	12	.	O	52	53
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	1	Hackensack	B-ORG	-1	9
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	2	Meridian	I-ORG	10	18
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	3	Health	E-ORG	19	25
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	4	in	O	26	28
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	5	New	B-GPE	29	32
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	6	Jersey	E-GPE	33	39
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	7	joined	O	40	46
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	8	Northwell	S-ORG	47	56
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	9	and	O	57	60
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	10	PurpleSun	S-ORG	61	70
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	11	on	O	71	73
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	12	Monday	S-DATE	74	80
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	13	to	O	81	83
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	14	help	O	84	88
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	15	commercialize	O	89	102
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	16	the	O	103	106
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	17	device	O	107	113
102	66e5b215-c171-488d-bc1f-76e1ba60dec6	18	.	O	113	114
102	35c2f219-99e8-43cb-a133-b97f39eccb9a	1	Armellino	S-ORG	-1	8
102	35c2f219-99e8-43cb-a133-b97f39eccb9a	2	said	O	9	13
102	35c2f219-99e8-43cb-a133-b97f39eccb9a	3	not	O	14	17
102	35c2f219-99e8-43cb-a133-b97f39eccb9a	4	only	O	18	22
102	35c2f219-99e8-43cb-a133-b97f39eccb9a	5	does	O	23	27
102	35c2f219-99e8-43cb-a133-b97f39eccb9a	6	light	O	28	33
102	35c2f219-99e8-43cb-a133-b97f39eccb9a	7	from	O	34	38
102	35c2f219-99e8-43cb-a133-b97f39eccb9a	8	the	O	39	42
102	35c2f219-99e8-43cb-a133-b97f39eccb9a	9	modular	O	43	50
102	35c2f219-99e8-43cb-a133-b97f39eccb9a	10	system	O	51	57
102	35c2f219-99e8-43cb-a133-b97f39eccb9a	11	destroy	O	58	65
102	35c2f219-99e8-43cb-a133-b97f39eccb9a	12	superbugs	O	66	75
